created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Mon Jan 30 16:36:27 +0000 2017	Ed Markey	21406834	826106812508340227	null	Here’s what all 33 New England members of Congress think about @realDonaldTrump's immigration order https://t.co/aWGgPJi88V #NoBanNoWall
Mon Jan 30 16:37:07 +0000 2017	Sherrod Brown	43910797	826106983837220864	null	Turning away doctors here to learn &amp; help people does not make America safer. It is cruel, foolish and out of step… https://t.co/WdIUXL5yts
Mon Jan 30 16:39:48 +0000 2017	Senator Todd Young	234128524	826107658381963266	null	Hoosiers who need assistance w/ casework can now reach my Constituent Services Centers. Find contact info here: https://t.co/pIDABpXPD0
Mon Jan 30 16:40:23 +0000 2017	Richard Blumenthal	278124059	826107804746412032	null	Day before we vote to confirm Transportation Secretary, I am calling for $1 trillion investment in U.S. infrastruct… https://t.co/LVj73OaGBW
Mon Jan 30 16:43:44 +0000 2017	Claire McCaskill	16160352	826108645624647680	null	Sorry for the technical glitch. I traveled to Jordan to observe extreme vetting currently in place! Please watch. https://t.co/OMLYTfMO4p
Mon Jan 30 16:43:49 +0000 2017	Senator Tom Carper	249787913	826108670119387137	null	Listening to patients, medical professionals, @christianacare and @westsidehealth about #WhatsAtRisk for Delawarean… https://t.co/KCnrZB1xx2
Mon Jan 30 16:49:37 +0000 2017	Jim Inhofe	7270292	826110126671200261	null	ICYMI - my statement on @POTUS's executive order on immigration: https://t.co/2YOrUjdA9n
Mon Jan 30 16:59:09 +0000 2017	Chris Murphy	150078976	826112528770011137	null	#ICYMI - My piece on @HuffingtonPost explaining how Trump's #MuslimBan makes America less safe https://t.co/0kYUdskOk2
Mon Jan 30 17:05:01 +0000 2017	Senator Patty Murray	293131808	826114002203729920	null	It's been a busy month for Murray battling a collection of billionaires and big swamp creatures. https://t.co/6sH1728xnm
Mon Jan 30 17:06:58 +0000 2017	Kamala Harris	30354991	826114495688876032	null	My heart goes out to victims and the families of the Quebec Islamic Cultural Centre shooting. https://t.co/XKusakgZFq
Mon Jan 30 17:10:30 +0000 2017	Ed Markey	21406834	826115383514058752	null	Looking forward to joining @mitchellreports on @MSNBC at 12:25PM EST to discuss @realDonaldTrump's #MuslimBan. Tune… https://t.co/NYx1twkJ5H
Mon Jan 30 17:13:53 +0000 2017	Senator Tom Carper	249787913	826116236656377861	null	In Delaware our hospitals will lose &gt;$1 billion if the ACA is repealed without replacement. We can't afford that re… https://t.co/oJ94vLSsO8
Mon Jan 30 17:21:40 +0000 2017	Leader McConnell	1249982359	826118191717965825	null	ICYMI: My full interview from yesterday's @ThisWeekABC with @MarthaRaddatz, discussing #Russia, #SCOTUS, and others. https://t.co/TE4NGF4fsF
Mon Jan 30 17:31:10 +0000 2017	Pat Roberts	75364211	826120582538358785	null	I always appreciate hearing the thoughts &amp; concerns of Kansans. The phones are busy &amp; you can also reach me here:… https://t.co/J3RP8DjP66
Mon Jan 30 17:32:04 +0000 2017	Chris Murphy	150078976	826120809492131840	null	This morning I went on @Morning_Joe to discuss why Trump's #MuslimBan makes America less safe. https://t.co/wI5VsocJ67
Mon Jan 30 17:35:09 +0000 2017	Sen. Tammy Baldwin	1074518754	826121586159783938	null	ICYMI, I've announced my opposition to Senator Jeff Sessions' nomination for U.S. Attorney General. https://t.co/hhjzdyykfy
Mon Jan 30 17:42:00 +0000 2017	Kamala Harris	30354991	826123309167308800	null	At least he’s finally admitting what we already know: this is a #MuslimBan. https://t.co/wOcbvploU5
Mon Jan 30 17:43:33 +0000 2017	Ed Markey	21406834	826123701934514180	null	.@realDonaldTrump's #MuslimBan is unconstitutional. We will fight it! #NoBanNoWall https://t.co/gsQZEUONb1
Mon Jan 30 17:47:02 +0000 2017	Sen. Lamar Alexander	76649729	826124578166501378	null	WATCH: Betsy DeVos said “no” to school choice mandates from Washington D.C. https://t.co/u5eT92JYkB
Mon Jan 30 17:56:57 +0000 2017	Senator Mike Rounds	2955485182	826127070891749378	null	This week is Catholic Schools Week, so I stopped by the elementary school I attended, St. Joseph's in Pierre, to ta… https://t.co/KeBLLfWZEh
Mon Jan 30 18:00:06 +0000 2017	Senator Jeff Merkley	29201047	826127866681253890	null	#TodaysClimateFact OR avg. temps could rise up to 7° F by 2050 &amp; predicted to get much worse unless we #ActOnClimate https://t.co/HLoFVfgpxl
Mon Jan 30 18:03:02 +0000 2017	Bernie Sanders	29442313	826128602102116352	null	You get one vote. The Koch brothers get one vote + the ability to spend $400 million to elect those who will represent the rich and powerful
Mon Jan 30 18:03:51 +0000 2017	Senator Tom Carper	249787913	826128810961727489	null	Thousands of Delawareans have been contacting my office, speaking truth to power on the president's Cabinet nominees https://t.co/7IAIFc0qHx
Mon Jan 30 18:07:01 +0000 2017	Bernie Sanders	29442313	826129606612754432	null	Democracy means one person, one vote. It does not mean billionaires buying elections.
Mon Jan 30 18:07:37 +0000 2017	Chris Murphy	150078976	826129757410619392	null	Getting ready to go live w @colinmcenroe to talk about my bill to block the President's #MuslimBan. Listen soon at https://t.co/A1e6BBdyeN
Mon Jan 30 18:08:10 +0000 2017	Chris Murphy	150078976	826129897051529216	null	Happening now: I'm talking with @colinmcenroe about my bill to block the #MuslimBan. Stream it live at https://t.co/A1e6BBdyeN
Mon Jan 30 18:14:29 +0000 2017	Senator Dick Durbin	247334603	826131483098284032	null	Met w/ providers and advocates at @Thresholdsctrs to discuss what repealing the #ACA would mean for mental health &amp;… https://t.co/Lpbt9s3Xse
Mon Jan 30 18:14:58 +0000 2017	Senator Dick Durbin	247334603	826131607706800132	247334603	The #ACA has helped millions of people gain access to mental health &amp; addiction treatment and required equal coverage with physical health.
Mon Jan 30 18:16:01 +0000 2017	SenDanSullivan	2891210047	826131870924546052	null	After 8 years of stagnant growth, reigniting the American economy should be job #1 for Congress, @POTUS. That starts with regulatory reform.
Mon Jan 30 18:16:54 +0000 2017	Leader McConnell	1249982359	826132093361147904	null	The Left's trouble history with #SCOTUS continues ↓ https://t.co/7gSyztM3HH
Mon Jan 30 18:18:04 +0000 2017	Senator Jeff Merkley	29201047	826132385037160448	null	Even former Bush Admin. official @GenMhayden agrees: Trump’s refugee order “inarguably has made us less safe.” https://t.co/xSHc4JwWTy
Mon Jan 30 18:19:02 +0000 2017	SenDanSullivan	2891210047	826132629623828482	null	As Pres @realDonaldTrump said, overregulation has been problem over many years, administrations, without thought gi… https://t.co/5IpWLV3xwN
Mon Jan 30 18:20:10 +0000 2017	Sen. Lisa Murkowski	18061669	826132913683124225	null	All weekend long my staff and I have been monitoring implementation of President Trump’s recent Executive Order rel… https://t.co/e8ovZRr0iQ
Mon Jan 30 18:21:00 +0000 2017	SenDanSullivan	2891210047	826133126166351873	null	Today @POTUS made good on promise to cut excessive regs, something I’ve been focused on in Senate w/ RED Tape Act: https://t.co/CLIxA5J9Sl
Mon Jan 30 18:21:43 +0000 2017	Steve Daines	11651202	826133306018238465	null	Montanans are tired of having D.C. dictate how they should do business and how they manage their business. https://t.co/p9MYS14squ
Mon Jan 30 18:21:48 +0000 2017	Elizabeth Warren	970207298	826133325991534593	null	Steve Mnuchin ran a bank that aggressively &amp; sometimes illegally foreclosed on more than 60k families. That’s not up for debate. It’s fact.
Mon Jan 30 18:23:02 +0000 2017	SenDanSullivan	2891210047	826133634851680256	null	Applaud Pres @realDonaldTrump for issuing EO reflecting RED Tape Act, my 1-in-2-out reg bill. Now we should pass bill for full force of law.
Mon Jan 30 18:23:12 +0000 2017	Tom Udall	60828944	826133679017750528	null	Thank you to everyone in the Land of Enchantment who is standing up for immigrants &amp; refugees. These hateful polici… https://t.co/5C5ygZUhVw
Mon Jan 30 18:23:23 +0000 2017	Elizabeth Warren	970207298	826133725654159360	null	.@SenateDems brought victims of Mnuchin’s bank to DC when @GOPSenFinance refused to hear their stories. https://t.co/RMCZNyqxsC
Mon Jan 30 18:23:24 +0000 2017	Senator Jeff Merkley	29201047	826133727201865728	null	GOP foreign policy experts agree: #MuslimBan is not a partisan issue. It’s an American issue that cuts to the heart… https://t.co/HK8cmaWQWR
Mon Jan 30 18:23:27 +0000 2017	Richard Blumenthal	278124059	826133743060541441	null	I stand in solidarity w/med students leading rallies&amp;teach-ins on over 40 campuses nationwide urging Congress to #DoNoHarm &amp; protect #ACA
Mon Jan 30 18:23:42 +0000 2017	Tom Udall	60828944	826133804951666689	60828944	I’m joining @SenateDems &amp; @HouseDemocrats tonight at 6pm ET to demand @POTUS reverse his shameful executive orders. https://t.co/z4ckN0zCHu
Mon Jan 30 18:24:46 +0000 2017	Elizabeth Warren	970207298	826134072934199296	null	Mnuchin lied about his bank’s illegal tactics in response to @SenBobCasey's q's. There’s no other way to say it. https://t.co/lUsVQChRMd
Mon Jan 30 18:26:03 +0000 2017	Elizabeth Warren	970207298	826134395325136896	null	You have to wonder, @SenateDems &amp; @SenateGOP: What else is Steve Mnuchin willing to lie about if we hand him the keys to @USTreasury?
Mon Jan 30 18:27:00 +0000 2017	Elizabeth Warren	970207298	826134636531183616	null	If Steve Mnuchin were the Captain of the Titanic, he’d deny ever hitting the iceberg.
Mon Jan 30 18:28:28 +0000 2017	Elizabeth Warren	970207298	826135006238085121	null	Steve Mnuchin won't give us an honest answer about his foreclosure record. He's not going to give us one when we give him our economy.
Mon Jan 30 18:29:42 +0000 2017	Elizabeth Warren	970207298	826135312665628673	null	I urge my colleagues: vote NO on Steve Mnuchin. Don’t put the fates of the families you represent in the hands of a lying Wall St insider.
Mon Jan 30 18:30:30 +0000 2017	Sen Dianne Feinstein	476256944	826135516756189184	null	My thoughts and prayers with the victims of Quebec City mosque terrorist attack. Should never have to feel threatened in a place of worship.
Mon Jan 30 18:33:51 +0000 2017	Senator Chris Coons	15324851	826136358410412032	null	Hearing from Dr. Prayus Tailor, Medical Society of Delaware President about implications of #ACA repeal on DE medic… https://t.co/O7h4uHRBHW
Mon Jan 30 18:35:07 +0000 2017	Chuck Schumer	17494010	826136676833583104	null	I'll vote NO on noms who'll be the very worst of the anti-immigrant, anti-middle class, billionaires’ club cabinet. https://t.co/jTGgFx7h3z
Mon Jan 30 18:37:15 +0000 2017	Pat Roberts	75364211	826137214987935745	null	NEWS RELEASE: Senator Roberts Applauds President Trumps’ Commitment to Roll Back Burdensome Regulations https://t.co/VXnw5zf7T8
Mon Jan 30 18:38:01 +0000 2017	Sen. Susan Collins	19726613	826137406164332557	null	The Administration's omission of the Jewish people in a Holocaust remembrance statement is an historical mistake.
Mon Jan 30 18:39:13 +0000 2017	Dean Heller	266133081	826137710549147648	null	Happy to hear @GeorgeHWBush has been discharged from the hospital. Wishing him a quick recovery surrounded by his family &amp; loved ones! #USA
Mon Jan 30 18:39:50 +0000 2017	Kirsten Gillibrand	72198806	826137865977524225	null	Tomorrow, 1/31, is the deadline to enroll in the #ACA for 2017 coverage.

In NY: https://t.co/aDMdiPkbPT
Outside NY: https://t.co/rJyLTZEisH
Mon Jan 30 18:41:37 +0000 2017	Sen. Maggie Hassan	946549322	826138314092769284	null	I’m demanding a briefing and answers from @DHSgov Sec. Kelly on @POTUS’s un-American &amp; dangerous executive order  https://t.co/ybZlHUABtY
Mon Jan 30 18:42:45 +0000 2017	Sen. Maggie Hassan	946549322	826138600463020037	946549322	On Homeland Security Committee, I'll seek answers on troubling reports WH political advisors like Steve Bannon overruled @DHSgov
Mon Jan 30 18:50:31 +0000 2017	David Perdue	2863210809	826140554404708353	null	Proud of these fantastic young leaders from Moultrie. #ROTC #gapol https://t.co/Swq7aZMgik
Mon Jan 30 18:56:15 +0000 2017	Senator John Boozman	5558312	826141997509513217	null	$80 million investment in modernizing &amp; restarting a sawmill, creating 120 full-time jobs in El Dorado. Great news.… https://t.co/fXe8cCVdxQ
Mon Jan 30 18:56:45 +0000 2017	Martin Heinrich	1099199839	826142121694470145	null	This is outrageous! https://t.co/qJrIEQwmxq
Mon Jan 30 19:01:46 +0000 2017	Ron Wyden	250188760	826143386222657538	null	Fred Korematsu fought an unjust government order that hurt our nation in a time of war. He would’ve been 98 today. https://t.co/7GW2ik1XQX
Mon Jan 30 19:02:45 +0000 2017	Jim Inhofe	7270292	826143631060918278	null	My #1 priority is meeting the needs of my OK constituents. If our office phones are busy you can leave a note here:… https://t.co/pc45NZyhmM
Mon Jan 30 19:03:02 +0000 2017	Sen. Tammy Baldwin	1074518754	826143701554626560	null	I will not support Betsy DeVos for Secretary of @usedgov → https://t.co/3lcrOlOHwK
Mon Jan 30 19:03:10 +0000 2017	Senator Dick Durbin	247334603	826143734874128384	null	Remember Fred Korematsu today, the civil rights hero who fought against illegal &amp; unjust internment of Japanese-Ame… https://t.co/f8Hk7kiqU9
Mon Jan 30 19:03:23 +0000 2017	Steve Daines	11651202	826143789295218688	null	Bobcats are tough to contain.  #gocats #montanastate https://t.co/nLHI7Mp1rl
Mon Jan 30 19:04:14 +0000 2017	Senator Dick Durbin	247334603	826144004504948736	247334603	Korematsu said "if you have the feeling that something's wrong, don’t be afraid to speak up"—his words ring true all these yrs later #Resist
Mon Jan 30 19:06:32 +0000 2017	Rob Portman	18915145	826144583243423744	null	Great news! Happy to see that my former boss is heading home. https://t.co/l7ZwbBOWZG
Mon Jan 30 19:11:54 +0000 2017	JohnCornyn	13218102	826145933821935617	null	And they don't even know who it is: Senate Dems will filibuster Trump’s Supreme Court nominee https://t.co/cMP8q1BEdM
Mon Jan 30 19:12:02 +0000 2017	Kamala Harris	30354991	826145969750306816	null	This poem by Emma Lazarus rests at the base of the Statue of Liberty and is a reminder of who we really are: https://t.co/FJjmrl37Id
Mon Jan 30 19:13:05 +0000 2017	Senator Tom Carper	249787913	826146230594072576	null	We need a Treasury secretary who is committed to helping all Americans—not just those at the top—succeed in the competitive global economy
Mon Jan 30 19:14:31 +0000 2017	JohnCornyn	13218102	826146594441588738	null	#mindlessobstruction https://t.co/10XbWbUoJs
Mon Jan 30 19:16:32 +0000 2017	Rob Portman	18915145	826147098781503488	null	Thanks to all those working at @OhioState to raise #OpioidAwareness and support those in recovery. Your work is mak… https://t.co/Fu0Z4wA8kJ
Mon Jan 30 19:18:37 +0000 2017	Senator Tom Carper	249787913	826147625644724224	null	Mr. Mnuchin’s business career, particularly those actions during the foreclosure crisis, raise concerns about his a… https://t.co/i091gOEOD9
Mon Jan 30 19:21:46 +0000 2017	Senator Tom Carper	249787913	826148418498224128	249787913	I cannot support Mr. Mnuchin to be our next Treasury secretary https://t.co/fwxk4Jsqi5
Mon Jan 30 19:23:29 +0000 2017	Senator Bob Menendez	18695134	826148850947805184	null	Today @CoryBooker &amp; I met w/ immigrant rights advocates to plan how we fight 4 Americas immigrants, protect refugee… https://t.co/VB7maf0n1P
